name,avgs,bpas,ratio
Silas Starling,21,1,1.03
Ryo Ito (伊藤崚),14,1,1.03
Oliver Fritz,41,7,1.03
Raúl Martínez Redondo,21,1,1.03
Sophie Chan,15,0,1.03
Michael Röhrer,65,9,1.03
Ricardo Olea Catalán,15,1,1.03
Yu Da-Hyun (유다현),12,0,1.031
Xingkai Yin (尹星凯),34,3,1.031
Anton Smolyanyy,20,1,1.031
Daniel Wannamaker,30,7,1.031
Masayuki Hirai (平井雅之),25,1,1.031
Nicolás Lasso Peña,14,1,1.031
Amelie Dieterich,42,5,1.031
Ciarán Beahan,46,6,1.031
Akshaansh Chilakapati,15,3,1.031
Marco Rota,68,9,1.031
Nick Rech,30,1,1.031
Wilfrid Py,50,12,1.031
Ping-Yueh Huang (黃品越),56,10,1.031
Jonathan Tilahun,12,1,1.031
Andres Arias Medina,16,5,1.031
Pranav Prabhu,21,2,1.031
Viktor Kalmar,35,9,1.031
Andreas Gröbmayr,16,1,1.031
Théo Paris,14,3,1.031
Louis Fertier,17,2,1.031
Rūdolfs Vīnkalns,26,5,1.031
Finn Trass,19,3,1.031
Tyler Howlett,26,3,1.031
Tymon Kolasiński,15,2,1.031
Zhongyu Zheng (郑仲宇),14,3,1.031
Jedrick Remonde,11,2,1.031
Pietro Gasparetto,11,1,1.031
Arttu Puttonen,22,4,1.031
Oleksandr Seniuk (Олександр Сенюк),30,2,1.031
James Quinn,28,5,1.031
Nevins Chan Pak Hoong (陈百鸿),19,2,1.031
Mateusz Śliż,34,2,1.031
Nox Clémenceau,36,3,1.031
Erik Bryland,13,3,1.031
Rusty Louis Domingo,24,1,1.031
Turcanu Vlad,19,2,1.031
Bernard Solomon,19,2,1.031
Joseph Briggs,13,3,1.031
Dante Wallin Arvidsson,12,1,1.031
Jason Harley,20,4,1.031
Cel Adriane Lalo,14,3,1.031
Patrick Ponce,51,9,1.031
Krzysztof Żerucha,20,4,1.031
Ernest Seroczyński,30,6,1.031
Hubert Hanusiak,16,3,1.031
Kit Clement,58,13,1.031
Andy Gong,17,1,1.031
Jared Stinson,46,10,1.031
Jakub Grzybowski,14,1,1.031
Yulun Wu (吴宇伦),26,1,1.031
Nathan Soria,16,2,1.031
Edbert Sim,15,1,1.031
Marcus Moberg,17,5,1.031
Morten Arborg,13,0,1.031
Mark Boyanowski,47,3,1.031
Ekaterina Soboleva (Екатерина Соболева),11,1,1.031
João Pedro dos Santos Costa,16,1,1.031
Cristian Huamaní,21,2,1.031
Michał Krasowski,64,7,1.031
Ryan Jew,56,7,1.031
Łukasz Dubicki,16,2,1.031
Joe Ewbank,21,3,1.031
Sheng Cao (曹晟),43,3,1.031
Vilius Ribinskas,30,4,1.031
Braden Richards,15,2,1.031
Ilya Nazarov,19,3,1.031
Lev Maslov,12,1,1.031
William Klauer,15,2,1.031
Yibo Wang (王奕博),18,4,1.031
Weijie Fang (方伟杰),20,0,1.031
Christian König,23,5,1.031
Raphael Riener,13,3,1.031
Alexey Zharikov,29,3,1.031
Bill Hammill,39,10,1.031
Lang Yuan (袁朗),11,3,1.031
Leopoldo Andrés Ibarra Fuentes,40,2,1.032
Qingwei Kong (孔庆玮),13,2,1.032
Elvin Thorsen,40,9,1.032
Zijia Feng (冯子甲),20,3,1.032
Marcin Stachura,46,7,1.032
Alexei Sinyavin,33,7,1.032
José Antonio Navarro Sánchez,40,6,1.032
Sean Hartman,36,5,1.032
Ibai Tobar Argaiz,13,1,1.032
Callum McArthur-Mortell,17,2,1.032
Ethan Dennis,15,4,1.032
Derek White,12,0,1.032
Hector Chinchay,12,1,1.032
Kim Roger Høyland Larsen,14,4,1.032
Eva Kato,34,6,1.032
Alejandro Riveiro Rodríguez,14,2,1.032
Diego Brizuela Crespo,11,4,1.032
Łukasz Burliga,97,12,1.032
Pedro Roque,30,4,1.032
Manuel Bühler,51,6,1.032
DongSoo Park (박동수),17,1,1.032
Kostiantyn Stadnyk (Костянтин Стадник),11,4,1.032
Paweł Duraj,20,1,1.032
Catherine Trace,30,5,1.032
Manuel Ernesto Torres Vega,13,3,1.032
Jakub Kipa,37,5,1.032
Fernando José Muchuch Chavez,20,2,1.032
Asher Kim-Magierek,27,4,1.032
Mihai Căpăţinescu,33,3,1.032
Daniel Antonio Garcia Montenegro,11,3,1.032
Achmad Rizki Zakaria,20,3,1.032
Javier Tovar Castro,18,3,1.032
Ryan Jones,12,0,1.032
Tiannan Wang (王天南),16,2,1.032
Gabriel Barrios,24,3,1.032
Nicolás Sánchez,28,3,1.032
Cezary Mach,14,3,1.032
Tanai Chaikraveephand (ธนัย ชัยกระวีพันธ์),19,4,1.032
Xinyun Chen (陈新运),28,1,1.032
Thomas Kohann,11,1,1.032
James Molloy,100,13,1.032
Joshua Hounslow,17,1,1.032
Martin Vædele Egdal,91,16,1.032
Nikhil Mande,12,1,1.032
Callum Hales-Jepp,119,14,1.032
Diego Alfonso,23,4,1.032
Zhao Wang (王钊),11,3,1.032
Lucas Nieuwland,14,2,1.032
Peter Grassard,22,6,1.032
Zeke Mackay,22,4,1.032
Jun-Rui Rao (饒峻睿),12,2,1.032
János Bereczki,42,2,1.032
Piero Alessandro Laguna Obregon,35,4,1.032
Kevin Gerhardt,53,8,1.032
Anish Rajesh,33,5,1.032
Damir Zhanataev (Дамир Жанатаев),16,3,1.032
Siew Hann Wen (蕭漢文),20,2,1.032
Owen Widdis,39,3,1.032
László Mészáros,13,1,1.032
Jonathan Mauroy,20,1,1.032
Mihnea Andrei Panţu,20,4,1.032
Kanting Shi (史勘霆),13,1,1.032
Sebastian Werb,16,3,1.032
Mauro Moises López,20,1,1.032
Alan Ma,20,1,1.032
Yunliang Zhang (张赟量),53,6,1.032
Carter Kucala,59,5,1.032
Ting Sheng Bao Yang,45,3,1.032
Yi Wang (王旖),63,10,1.032
Joonas Silvennoinen,55,3,1.032
Leow Yi Jun (廖艺畯),35,2,1.032
Hippolyte Moreau,79,15,1.032
Akula Sai Kumar,25,4,1.032
Katie Davies,40,2,1.032
George Scholey,25,2,1.032
Alessio Giuliano,20,3,1.033
Mats Valk,66,6,1.033
Bruno Lezama,16,1,1.033
Hargun Singh Tikku,25,2,1.033
Daniel Waldo,13,2,1.033
Laura Mellier,30,4,1.033
Alexis Fedeler,12,0,1.033
Fandy Ramadhan Ganefianto,14,1,1.033
Lining Wang (王立宁),11,3,1.033
Andrew Karbusicky,11,1,1.033
Gergely Novotni,15,2,1.033
Daniel Karnaukh,49,7,1.033
Alexander Vujcich,22,4,1.033
Bruno Fonsêca Coelho Lima,24,3,1.033
Anatoly Kim,27,3,1.033
Ernest Eh Zhong Yu,11,1,1.033
Christian Goñi,17,3,1.033
Ivan Zabrodin,46,5,1.033
Luca Rizzi,19,3,1.033
Antonio Gabriel Freitas da Silva,15,2,1.033
Zhiyuan Ma (马之元),20,2,1.033
Rafael Werneck Cinoto,66,9,1.033
Karam Al-Robaie,15,2,1.033
Louis Cormier,50,5,1.033
Fedor Abaev,15,3,1.033
Kyle Van Straaten,17,1,1.033
Vojtěch Kundera,25,2,1.033
Lev Golub (Лев Голуб),55,4,1.033
Elian Beguec,27,2,1.033
Arkadiusz Żynel,28,2,1.033
John Edison Ubaldo (ᜇ᜔ᜌᜓ︀ᜈ᜔ ᜁᜇᜒᜐᜓ︀ᜈ᜔ ᜂᜊᜎ᜔ᜇᜓ︀),38,5,1.033
Ainesh Sevellaraja,36,5,1.033
Hannah Minas,39,7,1.033
Michał Halczuk,135,13,1.033
Luigi Soriano,36,4,1.033
Shivam Bansal,47,4,1.033
Steven Wintringham,15,1,1.033
Alexander Karlov,11,1,1.033
Bhavik Nitin Soneji,13,2,1.033
Mingzhi Da (达明志),13,2,1.033
John Bacouël,15,2,1.033
Dylan Miller,41,4,1.033
Tristan Jansen,12,4,1.033
David Vos,16,2,1.033
Juan Camilo Vargas,23,3,1.033
Marcos Masini,15,4,1.033
Ray Bai,31,3,1.033
Vegard Seim Karstang,11,0,1.033
Márton Vancsa,25,4,1.033
Dmitry Dergunov,30,6,1.033
Clyde Dencer Tutor,12,3,1.033
Ramón Dersch,11,2,1.033
Marek Majerik,23,2,1.033
Dominik Fürer,22,2,1.033
Lucía Pascual Muñoz,15,2,1.033
AJ Kamal,49,6,1.033
Kalina Brzezińska,50,5,1.033
Chia-Liang Tai (戴嘉良),18,1,1.033
Alejandro Marze Rossel,14,5,1.033
Patrick Kern,19,1,1.033
Dominic Lumsden,22,4,1.033
Sei Sugama (洲鎌星),16,3,1.033
Tonia Kwaśniewska,26,0,1.033
Mitchell Hum,25,5,1.033
Jure Gregorc,37,5,1.033
Adithyaa Anand,30,5,1.033
Manuel Gutman,20,2,1.033
Ronan Felipe Jorge,60,11,1.033
James Donahue,13,2,1.033
Francisco Hamlin,32,3,1.033
Gabriel Bergue Campos Borges,23,2,1.033
Mikus Lembergs,14,5,1.033
Marvin Llaneta,14,2,1.033
Bautista Bonazzola,32,3,1.033
Junze Zhao (赵俊泽),28,2,1.033
Sofiya Bondarenko,15,1,1.034
Joaquin Abarca,17,4,1.034
Sebastian Weyer,29,5,1.034
Michael Nielsen,19,2,1.034
James Holdsworth,19,3,1.034
Volodymyr Korol (Володимир Король),22,1,1.034
Cory Yurkovic,22,2,1.034
Eli Parker,21,0,1.034
Rasmus Hagnäs,18,2,1.034
Islam Kitiev,15,1,1.034
Maxim Ilin,32,2,1.034
Andrey Kolevatykh (Андрей Колеватых),19,2,1.034
Timothy Castle,29,3,1.034
Piotr Olszewski,35,5,1.034
Lennon Hughes,13,1,1.034
Tripp Peters,20,4,1.034
Aleksandr Beznogov,35,3,1.034
Ben Baron,12,0,1.034
Julian Sico,11,3,1.034
Rémi Perrin,13,1,1.034
Remo Pihel,13,2,1.034
Ryan Pilat,19,4,1.034
Bálint Bodor,21,3,1.034
Eduard Esteban García Domínguez,98,15,1.034
Milán Baticz,28,0,1.034
Stephen Waller,20,1,1.034
Fung Hoi Yin (馮凱賢),16,2,1.034
Peter Preston,17,2,1.034
Ben Yu,13,0,1.034
Shuhei Omura (大村周平),23,4,1.034
Ruohan Qiu (邱若寒),15,4,1.034
Juho Arjanne,37,6,1.034
Deepshika Narasimhan,11,2,1.034
Moez Boussarsar,16,3,1.034
Zhifang Xi (席之枋),17,0,1.034
Aryan Kejriwal,18,2,1.034
Linus Laurén,46,7,1.034
Micha Zahnd,15,2,1.034
Keenan Johnson,19,3,1.034
Xiaoxue Zhou (周晓学),12,1,1.034
Ishaan Nimish Hadkar,12,2,1.034
Livia Kleiner,48,10,1.034
Mayron Blain,11,1,1.034
Joseph Daniel Blas Sanchez,48,8,1.034
Karl Taagaard Hansen,19,6,1.034
Conor Cronin,16,2,1.034
Hao Zhang (张昊),11,0,1.034
Samuel Simko,12,2,1.034
Sarah Cook,30,2,1.034
Jakob Gunnarsson,55,5,1.034
Ansh Iyer,13,1,1.034
Alejandro Nicolay,15,1,1.034
Carlos Javier Roque García,14,0,1.034
