name,avgs,bpas,ratio
Yohei Oka (岡要平),399,48,1.047
He-Ping Zheng (鄭和平),387,48,1.054
Victor Wijsman,340,48,1.067
Yifan Wang (王逸帆),285,48,1.055
Yumu Tabuchi (田渕雄夢),281,48,1.051
Santeri Laine,326,48,1.062
Ivan Terekh,395,48,1.054
Antoni Rumowski,287,48,1.068
Marco Syfrig,357,48,1.069
Kamil Zieliński,324,48,1.052
Nitin Nathan,286,48,1.069
Gabriele Cappelletti,403,48,1.069
Choi Goho (최고호),302,48,1.057
Julian David,358,48,1.074
Sam Spendla,400,48,1.061
Oscar Sánchez Najarro,261,48,1.057
Lars Vennike Nielsson,324,47,1.058
Robbie Villarica,419,47,1.061
Niklas Spies,410,47,1.063
Grzegorz Szumigaj,377,47,1.061
Xiaobo Jin (金晓波),283,47,1.042
Yongting You (尤永庭),317,47,1.04
Maxim Ilin,424,47,1.062
Jason Bilgrei,349,47,1.058
Angel Anampa,253,47,1.044
Zixuan Liu (刘子瑄),342,47,1.051
Eli Parker,379,47,1.054
Vojtěch Kundera,406,47,1.058
Ricardo Olea Catalán,329,47,1.062
Yunke Zhang (张云柯),346,47,1.058
Piyush Passi,299,47,1.058
Jorge Leonardo Sánchez Salazar,323,47,1.06
Brody Lassner,356,47,1.059
Lasse Korbanka,326,47,1.052
Ben Yu,314,47,1.071
Asia Konvittayayotin (เอเชีย กรวิทยโยธิน),351,47,1.056
David Nguyen,371,47,1.057
Luke Van Laningham,316,47,1.059
Grégoire Gsell,333,47,1.059
Edoardo Annesi,295,46,1.058
Alex Maass,364,46,1.068
Szymon Jeziorski,355,46,1.068
Jason Lee,369,46,1.058
Jorge Alfageme Sotillos,366,46,1.062
Oliver Jenks,329,46,1.07
Peter Preston,264,46,1.053
Jakub Hamkało,446,46,1.067
Conor Cronin,276,46,1.049
Matteo Dummar,334,46,1.06
Anatoly Kim,334,46,1.055
Pierre Bouvier,352,46,1.06
George Scholey,468,46,1.06
Tom Nelson,306,46,1.048
Luis Angel Contreras Ospina,266,46,1.056
Guillermo Cascales Ñíguez,326,46,1.072
Dmitry Gundin,313,46,1.066
Makoto Takaoka (高岡誠),303,46,1.052
Rūdolfs Vīnkalns,304,46,1.05
Daniel Grabski,333,46,1.057
Matthew Prestwich,354,46,1.046
Haowei Fan (樊浩玮),234,46,1.046
César Abraham Briones Arreola,275,46,1.058
Urho Kinnunen,274,46,1.059
Nicolas Harper,295,46,1.063
Caleb Clark,258,46,1.063
Jakob Kogler,307,46,1.049
Justin Barker,245,46,1.05
Kieran Dizon,404,46,1.05
Timo Norrkniivilä,382,46,1.063
Chengyang Song (宋成阳),311,46,1.05
Emile Compion,317,46,1.05
João Guilherme Barejan Maiale,387,45,1.081
Quinten Andelhofs,345,45,1.06
Clément Valot,328,45,1.062
Alessandro Manopulo,270,45,1.051
Xin Shi (石欣),336,45,1.06
Stefan Pochmann,226,45,1.041
Yan Jin (金岩),271,45,1.052
Farid Mikhailov,408,45,1.062
Joel Ulin,403,45,1.052
Isaac Langer,388,45,1.06
Simon Crawford,313,45,1.052
Josias Milan Sirpa Pinto,295,45,1.053
Harry Taylor,323,45,1.05
Genaro Sahib Leguizamon,260,45,1.053
Mihnea Andrei Panţu,283,45,1.05
Balázs Bernát,302,45,1.057
Benjamin Pugh,325,45,1.064
Stian Nystad Østli,347,45,1.073
Jonathan Tilahun,343,45,1.053
Mateusz Gil,370,45,1.064
Pedro Miranda Moreira,239,45,1.057
Birk Bredland,282,45,1.054
Moses San Pascual,306,45,1.058
Kristian Muggerud,308,45,1.066
Mike Kotch,368,45,1.055
Felipe Baldívio Freires,314,45,1.057
Matteo Colombo,333,45,1.072
Ilona Ansel,222,45,1.056
Laura Tarrés Gimeno,294,45,1.069
Paweł Kowol,421,45,1.057
Bruno Fonsêca Coelho Lima,319,45,1.066
Javier Tovar Castro,332,45,1.058
Jiajun Li (李嘉俊),318,45,1.053
CJ Sheng,305,45,1.059
Tomas Jankauskas,461,45,1.064
Daniel Goodman,383,45,1.058
Simone Santarsiero,439,45,1.062
David Serban Enescu,251,45,1.058
Radosław Drozdowicz,320,45,1.056
Luke Galioto,359,45,1.069
Aaron Paskow,253,45,1.065
João Vinícius de Andrade Santos,283,44,1.057
Jurgens Filiaggi,379,44,1.068
Daniel Cano Salgado,319,44,1.065
Axel Brisse,303,44,1.05
Ari Randers-Pehrson,330,44,1.049
Rodrigo Pueblas Núñez,285,44,1.052
Tianxing Wang (王天行),283,44,1.054
Harris Chan,312,44,1.043
Tairan Zhong (钟泰然),300,44,1.047
Alexandre Toledo Guillén,327,44,1.065
Murillo Gomes Otero,279,44,1.055
Patrick Kern,296,44,1.052
Oleksandr Ivanchak (Олександр Іванчак),395,44,1.071
Agustín Bernasconi,288,44,1.052
Diego Alfonso,403,44,1.065
Aurelien Souchet (高凡),274,44,1.047
Muhammad Syahmi,320,44,1.062
Dan Dzoan,361,44,1.052
Evan Mann,255,44,1.064
Linus Kunath,320,44,1.061
Thaynara Santana de Oliveira,294,44,1.055
Julio Perugorria Lorente,283,44,1.055
Alex Davani,295,43,1.055
Nicolás Shwkyng Monroy,333,43,1.059
JP Bulman,317,43,1.06
Wonder Dygico,306,43,1.055
James Gonsalves,255,43,1.055
Nipat Charoenpholphant (นิพัฒน์ เจริญพลพันธุ์),332,43,1.052
Ishaan Lal,309,43,1.055
Yan-Hung Lai (賴彥宏),282,43,1.065
Damian Wilding,422,43,1.061
Theo Goluboff,324,43,1.059
Ottfried Kejs,267,43,1.056
Lorenzo Bonoan,268,43,1.057
Mattheo de Wit,360,43,1.062
Jungwoo Kim (김정우),249,43,1.053
Luis Kleinheinz,340,43,1.059
Tomohiro Kobayashi (小林知広),298,43,1.058
Thomas Sonnenberg Jarner,342,43,1.063
Shenghai Fang (方胜海),328,43,1.058
Damir Zhanataev (Дамир Жанатаев),238,43,1.057
Matheus Barbosa de Miranda,233,43,1.066
Fazhen Wu (吴法臻),314,43,1.057
Chengming Su (苏成明),311,43,1.065
Luboš Bartík,291,43,1.064
Joel Lundström,263,43,1.059
Andy Gong,365,43,1.062
Alexander Mutch,397,43,1.066
Matthew Cook,358,43,1.061
Will Cerne,318,43,1.064
Jorge Marín Segovia,272,43,1.06
Xingkai Yin (尹星凯),369,43,1.065
Celine Tran,279,43,1.052
Róbert Maróti,354,43,1.061
Natán Riggenbach,274,43,1.046
Mahith Bandi,415,43,1.068
Junqi Feng (冯骏骐),285,43,1.073
Shubham Kumar,249,43,1.05
Somya Srivastava,238,43,1.074
Johan Thuvesen,340,43,1.074
Leo Guernion,283,43,1.069
Gabriel Santiago Velez Gonzalez,269,43,1.045
Franciszek Fidos,325,43,1.068
Mitsuki Gunji (郡司光貴),289,43,1.047
Michael Wittwer,253,43,1.037
Emilio Eleodoro Ramírez Lahsen,209,43,1.05
Alexander Bashutkin,336,43,1.088
Vincenzo Maria Gammino,251,43,1.052
Michael Conard,308,43,1.049
Krzysztof Kuncki,321,43,1.07
Bart Sekulski,263,42,1.046
Saravanan Gowthaman,266,42,1.066
William Jensen,257,42,1.057
Richmond Mico Rigor,349,42,1.042
Mark Bennis,336,42,1.059
Constantin Lüske,259,42,1.057
Alessio Giuliano,303,42,1.059
Mikus Lembergs,281,42,1.067
Shubhayan Kabir,359,42,1.062
Mauro Moises López,350,42,1.074
Seth Talbot,296,42,1.059
Sebastiano Tronto,323,42,1.058
Rishabh Sanghavi,318,42,1.067
Will Newhoff,377,42,1.051
Peter Grassard,359,42,1.059
Toni Beljo,356,42,1.067
Achmad Rizki Zakaria,334,42,1.059
Alejandro Marze Rossel,244,42,1.043
Ryan Minjun Cho,266,42,1.066
Mateusz Kotwica,290,42,1.079
Ahmet Çınar Ablak,283,42,1.065
AJ Nicholls,330,42,1.055
Silas Starling,313,42,1.055
Tim Xie,242,42,1.071
Michael Chai (柴天方),308,42,1.05
Zhiyuan Ma (马之元),385,42,1.069
Brandon Lin,325,42,1.055
Markus Pirzer,274,42,1.064
Mohamed Ben Driss Chokri,258,42,1.065
Kesava Kirupa,306,42,1.061
Steven Wintringham,282,42,1.065
Dušan Zakelšek,434,42,1.056
Augusto Rosa Esteves,285,42,1.06
Eki González García,299,42,1.071
Jay Benedict Alfaras,265,42,1.05
Qingwei Kong (孔庆玮),235,42,1.056
Lei Wang (汪磊),276,42,1.055
Rahul Venkatesan,258,41,1.058
Dominik Fürer,308,41,1.051
Bobby Mapp,268,41,1.049
Naman Jain,300,41,1.076
Katie Davies,387,41,1.053
Jan Staubach,286,41,1.044
Fyodor Ivanov,338,41,1.062
Jakob Obleser,259,41,1.049
Mikhail Kuzin,314,41,1.065
Erick Lemus Fuentes,263,41,1.05
Nikolay Masson (Николай Массон),384,41,1.052
Kai Su (苏锴),372,41,1.052
Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),353,41,1.05
Aldo José Gramajo de León,278,41,1.055
Andrew Coghill,350,41,1.069
Yiwei Liu (刘伊玮),325,41,1.05
Seung Hyuk Nahm (남승혁),303,41,1.055
Alejandro Aguado Barahona,227,41,1.05
David Vos,334,41,1.056
Martin Brath,348,41,1.047
Barnabás Turi,291,41,1.057
Staš Zupanc,295,41,1.063
Michael Gottlieb,321,41,1.047
Brandon Nunez,318,41,1.048
Gianpierre Ponce,225,41,1.057
Naufal Shidqi,263,41,1.053
Tyler Halgren,288,41,1.053
Phil Yu,334,41,1.058
Denys Shyshliannykov (Денис Шишлянников),248,41,1.057
Shelley Chang,302,41,1.046
Natthaphat Mahtani (ณัฐภัทร จี มาทานี),252,41,1.057
Massimiliano Iovane,349,41,1.053
Haibo Sui (隋海波),261,41,1.063
Vladyslav Zhyhailo (Владислав Жигайло),313,41,1.053
Tomek Bogdanik,304,41,1.068
Rustam Valeev,360,41,1.063
David Adams,290,41,1.052
Andrew Nathenson,309,41,1.07
Sean Moran,301,41,1.061
Zibo Xu (徐子博),308,41,1.06
Diego Iglesias Godoy,285,41,1.052
Phillip Espinoza,283,41,1.06
Nikolay Vasilyev,292,40,1.061
Jai Gambhir,305,40,1.063
Einar Kvam Lundberg,348,40,1.058
Caleb Hoover,284,40,1.053
Jesús Lindo García,302,40,1.074
Guus de Wit,324,40,1.054
Andres Rodriguez,318,40,1.068
Ben Zoller,273,40,1.058
Niko Paavilainen,284,40,1.058
Diego Meneghetti,232,40,1.044
