name,avgs,bpas,ratio
Nicolás Sánchez,26,2,1.089
Saravanan Gowthaman,17,4,1.089
Jose Angel Montesa Solaz,14,2,1.089
Tiffany Soh (蘇明珠),27,3,1.089
Luigi Soriano,20,3,1.089
Vladislav Kaminskiy,22,5,1.09
Alvar Nylén,12,1,1.09
Kirby Jay Caragan,11,0,1.09
Dan Cohen,28,4,1.091
Arnau Tous Mateu,11,2,1.091
Ziyue Wu (吴子玥),12,1,1.091
Zachary Garber,32,5,1.093
Jacob Sanchez,16,2,1.093
Chengxiang Cui (崔程翔),15,4,1.093
Jared Balassaitis,16,3,1.094
Stephen Adhisaputra,14,1,1.094
Alexei Sinyavin,11,1,1.094
Tyler Howlett,18,0,1.095
Konstantin Jaehne,27,2,1.095
Tobias Droste,11,1,1.095
Theo Mayer,22,4,1.096
Kyler Smith,11,2,1.096
Chia-Liang Tai (戴嘉良),31,4,1.097
Mathieu Hudon,11,0,1.097
Mohammed Aiman Koli,18,1,1.097
Sydney Weaver,11,2,1.098
Christian Schiøtt,11,1,1.098
Alaik Bhatia,17,3,1.099
Travis Burkett,12,0,1.099
Ryan Pilat,11,2,1.1
Jesper Frisk,11,2,1.101
Cady Shields,35,2,1.101
CJ Sheng,25,5,1.102
James Quinn,16,3,1.103
Pablo Say,19,3,1.103
Andreas Pohl,16,4,1.103
Luke Heath-Edwards,13,0,1.104
Michael Young,14,1,1.104
Jonathan Charlesworth,11,0,1.105
Lucas Garron,25,3,1.106
Antoni Rumowski,13,1,1.108
François Courtès,66,8,1.108
Daniel Rose-Levine,20,1,1.109
Bradley Sampson,14,1,1.111
Joe Ewbank,11,1,1.114
Daniel Yakhkind (Даніель Яхкінд),18,3,1.117
Yevhen Bondarenko (Євген Бондаренко),16,3,1.118
Alexandros Efremidis,15,1,1.119
Pessi Ansaranta,19,2,1.12
Ivo Bakker,14,1,1.123
Jackey Zheng,12,1,1.126
Franciszek Fidos,20,1,1.13
Luke Hubbard,22,1,1.138
Reinier Schippers,11,0,1.159
John Brechon,48,6,1.199
