name,avgs,bpas,ratio
Ivan Vynnyk (Іван Винник),62,9,1.127
Damir Zhanataev (Дамир Жанатаев),38,9,1.097
Gustavo Copaga,37,9,1.092
Pessi Ansaranta,79,9,1.13
Joshua Broderick Phillips,53,9,1.13
Ethan Stevens,64,9,1.092
Charles Jerome,53,9,1.126
Laura Holzhauer,74,9,1.086
Joel Cetra,66,9,1.082
Adriano Matoba Lipski,95,9,1.114
Giovane Rubin Fioravanti,56,9,1.1
Pierre Meunier,44,9,1.094
Andrii Vedenov (Андрій Веденьов),53,9,1.097
Linus Laurén,89,9,1.13
Oleg Martynov,41,9,1.072
Łukasz Ciałoń,49,9,1.107
Piotr Michał Padlewski,65,9,1.069
Sergio Torrijos Santano,94,8,1.074
Conor Cronin,37,8,1.07
Phillip Espinoza,34,8,1.11
Leo Guernion,53,8,1.11
Serhii Mormul (Сергій Мормуль),56,8,1.11
Aldo José Gramajo de León,54,8,1.067
Shane Grogan,60,8,1.113
Christopher Morris,43,8,1.089
Nicholas Daneshvari,70,8,1.109
Sebastiano Tronto,72,8,1.09
Leon Achata,39,8,1.109
Naman Jain,60,8,1.109
Jhonatan Martins Teixeira,37,8,1.067
György Pintér,52,8,1.074
Henrik Tvervåg,28,8,1.089
Miłosz Gdula,38,8,1.089
Anton Krokhmal (Антон Крохмаль),48,8,1.113
Victor Wijsman,75,8,1.113
Shresth Shah,48,8,1.067
Zolboo Erelkhegbaatar,75,8,1.109
Emilio Eleodoro Ramírez Lahsen,35,8,1.07
Alvar Nylén,51,8,1.11
Cyril Barigand,49,8,1.065
Lukas Lange,33,8,1.073
Urho Kinnunen,52,8,1.088
Barnabás Turi,41,8,1.09
Maxim Ilin,68,8,1.115
Bruce Norskog,34,8,1.11
Yanchen Zhu (朱彦臣),82,8,1.108
Diana Murnik,64,8,1.11
Ivan Li Ka Leong (李嘉亮),74,8,1.107
Pauline Bonnaudet,59,8,1.073
Acar Gök,72,8,1.113
Yezhen Han (韩业臻),49,8,1.09
Lennon Dorsey,25,8,1.067
Michał Woźniak,34,8,1.09
César Pagán Villafañe,22,8,1.037
Jiaxi Wang (王嘉熙),39,8,1.064
Benjamin Gottschalk,76,8,1.111
Yueh-Lin Tsai (蔡岳霖),54,8,1.116
Jānis Zirnis,55,8,1.065
Ronald Josué Sicá Alvarado,24,8,1.116
Marcelo Lara Llanos,30,8,1.072
Sean Patrick Villanueva,40,8,1.072
Jingyuan Chen (陈静远),45,8,1.064
Endre Kovács,35,8,1.07
Dan Cohen,91,8,1.116
Sebastian Werb,55,8,1.107
Lucas O'Connell,46,8,1.116
Alessandro Fava,39,8,1.065
Grzegorz Łuczyna,59,8,1.089
Gregorio Missael Lopez Sanchez,19,8,1.031
Victor Sanchez Redondo,59,8,1.108
Jonathan Charlesworth,81,8,1.113
Lauren Phung,67,8,1.071
Elisabet Delgado Mas,46,8,1.09
Adrian Estrada,39,8,1.105
Emilis Dolgov,28,8,1.071
Samantha Raskind,63,8,1.089
Daniel Lundwall,30,8,1.071
Mattias Uvesten,73,8,1.113
Andrew Bae,47,8,1.068
Paul Luciw,25,8,1.068
Chia-Wei Lu (呂家維),69,8,1.157
Maximiliano Rojas Zaputovich,37,8,1.067
Fangyuan Chang (常方圆),65,8,1.089
Rushil Dalal,42,8,1.116
Subash Karnan,43,8,1.117
John Edison Ubaldo (ᜇ᜔ᜌᜓ︀ᜈ᜔ ᜁᜇᜒᜐᜓ︀ᜈ᜔ ᜂᜊᜎ᜔ᜇᜓ︀),65,8,1.112
Muhammad Syahmi,49,8,1.09
Qingbin Chen (陈庆斌),82,8,1.11
David Serban Enescu,53,8,1.09
Ho Hsieh (謝合),48,8,1.11
Phil Yu,32,8,1.089
Divnoor Bajwa,36,8,1.108
Stanisław Dąbrowski,61,8,1.09
Zheng Lin (林铮),39,8,1.084
Haichuan Du (杜海川),61,8,1.097
Saransh Grover,45,8,1.083
Mert Sağdınç,63,8,1.092
Maksim Melnik,29,8,1.083
Jeremy Fleischman,73,8,1.101
Andre Febriato Jonathan,53,8,1.086
Aziz Boussarsar,33,8,1.085
Maverick Pearson,32,8,1.096
Martin Fronescu,57,8,1.136
Alejandro Nicolay,48,8,1.122
Ernesto Cabrera,44,8,1.146
Alistair Robequin,25,8,1.087
Artem Ganzha,46,8,1.077
Rodrigo Cabezas,48,8,1.098
Luis Sinhue Medina Salas,37,8,1.082
Steven Turner,71,8,1.095
Jonathan Mauroy,88,8,1.092
Yi-Heng Lee (李宜衡),41,8,1.077
Jun Xia (夏骏),43,8,1.094
Aneurin Hunt,67,8,1.147
Thomas Sonnenberg Jarner,67,8,1.101
Boxi Chen (陈博希),43,8,1.053
Justin Andrew Dee,55,8,1.095
Lars Vennike Nielsson,63,8,1.121
Maxim Chechnev,62,8,1.101
Dawson Gonzalez,46,8,1.077
Daniel Grabski,43,8,1.083
Rebecca Hughey,33,8,1.102
Mok Man Kit (莫文傑),93,8,1.084
Stephen Adhisaputra,48,8,1.125
Mahith Bandi,60,8,1.132
Andrew Ricci,57,8,1.086
John Tamanas,42,8,1.092
Andres Flügel,38,8,1.082
Jabari Nuruddin,43,8,1.144
Pranav Jain,33,8,1.082
Gaurav Taneja,66,8,1.082
Austin Chen,60,8,1.113
Daniel Yakhkind (Даніель Яхкінд),63,8,1.099
Chloé Demuynck,56,8,1.059
Magne Njå,52,8,1.079
Olivier Vos,68,8,1.099
Diogo Rafael Almeida da Silva,34,8,1.059
Alexander Tosting,60,8,1.094
Sukant Koul,67,8,1.093
Niño Francis S. Reyes,68,8,1.082
Jasper Lee Marbella,33,8,1.082
Nicholas Patterson,58,8,1.099
Nikolay Vasilyev,38,8,1.1
Aiden Bartlett,61,8,1.129
Jiazhou Li (李佳洲),61,8,1.123
Joel Ulin,71,8,1.082
Marcel Nycz,39,8,1.085
Zixuan Liu (刘子瑄),44,8,1.086
Giles Mampaey,57,8,1.099
Egdar Castillo,26,8,1.098
Pablo Say,97,8,1.098
Alejandro Isaza,35,8,1.078
Key Yu Wan,64,8,1.082
Rafael Antonio Sanchez,47,8,1.086
Héctor Haro Guerrero,42,8,1.063
David Woner,78,8,1.096
Darko Zakelšek,24,8,1.06
Zian Song (宋子安),60,8,1.08
Ilie-Laurenţiu Soare,39,8,1.061
Weihao Kong (孔维浩),54,8,1.077
Manuel Popayán,43,8,1.077
Mateusz Gil,61,8,1.097
Ray Bai,56,8,1.098
Kevin Hays,52,8,1.095
Shlok Mongia,40,8,1.098
Kyle McDonald Trejos,28,8,1.103
Eric Pesci,48,8,1.085
Anael Champion,38,8,1.153
Weston Mizumoto,64,8,1.103
Robbie Villarica,62,8,1.095
Rifa Octavian Himawan,34,8,1.075
Sean Skinner,47,8,1.103
Kunal Oak,60,8,1.103
Aamir Saifee,54,8,1.104
Lim Hung (林弘),64,8,1.075
Diego Iglesias Godoy,63,8,1.085
Jiajun Li (李嘉俊),52,8,1.081
Błażej Cichy,49,8,1.103
Vladimir Mikhailyuk,17,8,1.052
Jesús Lindo García,69,8,1.085
Alexander Cohen,44,8,1.075
Mattia Furlan,58,8,1.104
Bálint Bodor,33,8,1.081
Taro Yoshioka (吉岡太郎),41,8,1.094
Kamil Gładysz,61,8,1.075
Danila Dubovik,30,8,1.063
Fabian Löhle,101,8,1.104
Zifeng Liu (刘子枫),26,8,1.075
Pablo Aguilar Dominguez,82,8,1.088
Willi Mickein,69,8,1.094
Piyush Passi,48,8,1.094
Daniel Wannamaker,59,8,1.127
Nanda Bhayu Hariyanto,21,8,1.052
Francisco Cabral de Jesus,45,8,1.086
Cale Schoon,71,8,1.102
María del Mar Gallego Vicente,90,8,1.076
Lincheng Cai (蔡林成),58,8,1.132
Alrimar Dias Rocha Sobrinho,82,8,1.102
Jan Erik Soosaar,39,8,1.095
Felix Lee,52,8,1.098
Dinh-Anh Tran,40,8,1.062
Alexey Zharikov,52,8,1.095
Riley Norrid,41,8,1.097
Jakub Bartos,54,8,1.102
Steven Kearns,52,8,1.095
Dawid Wójcik,46,8,1.076
Cameron Brown,37,8,1.076
Tomasz Kaczorowski,30,8,1.102
Marek Wójtowicz,51,8,1.095
Ricardo Lutchman,35,8,1.083
Waris Ali,55,8,1.091
Gilson Sousa da Silva,31,8,1.077
Dániel Székely,50,8,1.08
Gonzalo Orellana Barrasa,83,8,1.084
Lucía Pascual Muñoz,49,8,1.083
Julian Höfler,46,7,1.07
Viktor Ejlertsson,37,7,1.081
Wong Chong Wen (黄崇文),62,7,1.096
Ali Farahani (علی فراهانی),43,7,1.07
Josias Milan Sirpa Pinto,46,7,1.097
Sarah Strong,51,7,1.11
Guillermo Conde Gil,47,7,1.069
Lakshay Sharma,46,7,1.082
Asher Kim-Magierek,49,7,1.11
Mykhailo Lagoida (Михайло Лагойда),38,7,1.081
Raúl Morales Hidalgo,45,7,1.096
Caleb Hoover,34,7,1.093
Kirill Litvinov,60,7,1.096
Haowei Fan (樊浩玮),39,7,1.07
Yuxuan Wang (王宇轩),54,7,1.081
Constantin Lüske,46,7,1.097
Kobe Balin,40,7,1.097
Tomasz Cyrklaff,56,7,1.081
Qi Zhou (周祺),41,7,1.094
Álex Pineño Sánchez,20,7,1.11
Vasile Dan,32,7,1.069
Dylan Hughlett,57,7,1.11
Abhijeet Ghodgaonkar,45,7,1.085
Tomás Hernández Pastor,45,7,1.082
RJ Gohn,37,7,1.082
Dalibor Mrška,48,7,1.074
Andres Rodriguez,63,7,1.096
Łukasz Gębicz,34,7,1.084
Christian de Sena Fortunato,33,7,1.112
Yulun Wu (吴宇伦),46,7,1.083
Christopher Yen,56,7,1.112
Péter Laschek,40,7,1.068
Mengfei Shen (沈梦非),24,7,1.068
James Donahue,44,7,1.083
Genaro Sahib Leguizamon,44,7,1.084
Paarth Chhabra,29,7,1.095
Teodor Bergman,26,7,1.094
Angel Arrioja Landa,62,7,1.095
István Szepesi-Nagy,59,7,1.084
Hanneke Rijks,70,7,1.112
Douglas Marco Tulio Pereira López,30,7,1.084
Nathan Soria,51,7,1.084
Ottfried Kejs,46,7,1.084
Gianpierre Ponce,44,7,1.095
Jack Manzo,29,7,1.095
Szymon Kowalski,23,7,1.094
Wojciech Weremczuk,50,7,1.113
Qianchuan Gui (桂黔川),40,7,1.084
Alex Tedeschi,22,7,1.084
Yiwei Liu (刘伊玮),65,7,1.067
Zhiyuan Ma (马之元),75,7,1.112
