Ricardo Olea Catalán,Germany,1006
Kai-Lun Cheng (鄭凱倫),Taiwan,1006
Tom Salmon,United Kingdom,1006
Vladislav Sergunov (Владислав Сергунов),Russia,1006
Marcel Niedl,Austria,1005
Rasmus Händén,Sweden,1005
Lev Golub (Лев Голуб),Ukraine,1005
Zihan Zhang (张子涵),China,1005
Peri Le Dain,USA,1005
Jackson Moorhead,New Zealand,1005
Nicholas Eppingstall,Australia,1004
Theo Macfarlane-Brewer,Australia,1004
Haoze Yu (于昊泽),China,1004
Yunliang Zhang (张赟量),China,1004
Elian Beguec,France,1004
Julian Bürgi,Switzerland,1004
Brayden Wroten,USA,1004
Jakub Zarębski,Poland,1004
Daniel Sartori,Italy,1003
Shang Liu (刘尚),China,1003
Sam van Vliet,Australia,1003
Michał Rzewuski,Poland,1003
Jesus Emmanuel Vergara Ayarza,Peru,1003
Xinyan Liu (刘心妍),China,1003
Acar Gök,Turkey,1003
Yifan Yuan (袁逸凡),China,1002
Tyler Keen,Australia,1002
Vladimir Semidyanov,Russia,1002
Julian Sico,New Zealand,1002
Hubert Gontarczyk,Poland,1002
Ugnius Byron Braun,Lithuania,1002
Xander Romo,USA,1002
Jiale Xu (徐嘉乐),China,1002
Manuel Prieto de Antón,Spain,1001
Kacper Kopacz,United Kingdom,1001
Denis Gromov (Денис Громов),Russia,1001
Tristan Chua Yong,Singapore,1001
Oliver Castledine,United Kingdom,1001
Elijah King,New Zealand,1001
Samuel Cunanan,Australia,1001
Jieyu Yang (杨杰予),China,1001
Daniel Fraser,New Zealand,1001
Haochang Zhang (张皓昶),China,1001
Benjamin Thunbo Jonassen,Denmark,1000
Gergely Novotni,Hungary,1000
Derek Hsieh,USA,1000
Kyson Lovery,Australia,1000
Cian-Jyun Yang (楊謙君),Taiwan,1000
Silas Kampp Richter Lassen,Denmark,1000
Ömer Faruk Bircan,Turkey,1000
Ilya Parchuck,Russia,1000
Tianzuo Du (杜天佐),China,999
Caleb Langan,Australia,999
Michał Woźniak,Poland,999
Eva Kato,USA,999
Victor Roets,Belgium,999
Toby Coote,Australia,999
Ramses Amaya,Colombia,999
Artem Kosarev (Артем Косарев),Russia,999
2021IANI01,Null,999
Krystian Załuski,Poland,999
Maksim Zemtšihhin,Estonia,999
Richard Yiheng Tao,New Zealand,999
Anthony Rochester,Australia,998
Hoàng Khang Minh,Vietnam,998
Polina Konopleva (Полина Коноплева),Russia,998
Dante Wallin Arvidsson,Sweden,998
Ivan Lew Yi Wen (刘义文),Malaysia,997
Anish Rajesh,India,997
Katie Hull,USA,997
Benjamin Gottschalk,USA,997
Leevi Järvinen,Finland,997
Johannes Knudsen,Sweden,997
Ruohan Qiu (邱若寒),China,997
Simiao Huang (黄思淼),China,997
Jeremy Sheng,USA,996
Anton Suzin,Belarus,996
Darby Lee,Australia,996
Dylan Wang,Canada,996
Tijmen van der Ree,Netherlands,996
Herman Westerlund Kalland,Norway,996
Alex Patti,Australia,996
Anthony Qi,Australia,996
